order_id,order_date,customer_id,customer_age,customer_city,category,product,quantity,unit_price,total_price,order_month,day_of_week
ORD-000222,2024-11-19,CUST-1786,37,İzmir,Kozmetik,Elbise,2,2539.33,5078.66,2024-11,Tuesday
ORD-000223,2024-07-21,CUST-2825,49,Eskişehir,Kozmetik,Vazo,1,2342.43,2342.43,2024-07,Sunday
ORD-000224,2024-07-02,CUST-2357,31,İstanbul,Kozmetik,Lambader,1,830.18,830.18,2024-07,Tuesday
ORD-000225,2024-05-02,CUST-2916,45,Diğer,Spor,Tablet,2,2972.04,5944.08,2024-05,Thursday
ORD-000226,2024-09-11,CUST-1963,63,Antalya,Elektronik,Elbise,1,3727.86,3727.86,2024-09,Wednesday
ORD-000227,2024-10-20,CUST-4055,41,Kayseri,Spor,Bilim Kurgu,1,4588.53,4588.53,2024-10,Sunday
ORD-000228,2024-10-06,CUST-1372,32,İzmir,Ev & Yaşam,Kulaklık,3,4261.47,12784.41,2024-10,Sunday
ORD-000229,2024-11-20,CUST-4635,39,Konya,Spor,Mont,2,2574.6,5149.2,2024-11,Wednesday
ORD-000230,2024-04-07,CUST-3541,47,İstanbul,Ev & Yaşam,Halter Seti,1,3609.13,3609.13,2024-04,Sunday
ORD-000231,2024-07-16,CUST-4610,21,Gaziantep,Ev & Yaşam,Parfüm,1,4013.88,4013.88,2024-07,Tuesday
ORD-000232,2024-08-27,CUST-2692,30,İstanbul,Elektronik,Ayakkabı,4,2492.77,9971.08,2024-08,Tuesday
ORD-000233,2024-05-23,CUST-3798,40,Diğer,Giyim,Telefon,4,621.37,2485.48,2024-05,Thursday
ORD-000234,2024-04-06,CUST-2179,25,Diğer,Elektronik,Perde,4,2217.76,8871.04,2024-04,Saturday
ORD-000235,2024-07-19,CUST-3338,35,İstanbul,Kozmetik,Ders Kitabı,1,4220.27,4220.27,2024-07,Friday
ORD-000236,2024-05-03,CUST-2671,29,İstanbul,Kozmetik,Nemlendirici,1,3003.37,3003.37,2024-05,Friday
ORD-000237,2024-07-05,CUST-4215,48,Konya,Spor,Yoga Matı,4,3636.07,14544.28,2024-07,Friday
ORD-000238,2024-11-21,CUST-1105,31,İstanbul,Ev & Yaşam,Nemlendirici,3,967.08,2901.24,2024-11,Thursday
ORD-000239,2024-12-14,CUST-2443,51,Eskişehir,Kitap,Parfüm,3,4823.47,14470.41,2024-12,Saturday
ORD-000240,2024-09-15,CUST-3717,35,İstanbul,Kitap,Ayakkabı,3,2050.2,6150.6,2024-09,Sunday
ORD-000241,2024-05-27,CUST-2681,51,İstanbul,Ev & Yaşam,Laptop,3,3285.5,9856.5,2024-05,Monday
ORD-000242,2024-09-08,CUST-1001,28,Diğer,Elektronik,Tablet,2,143.42,286.84,2024-09,Sunday
ORD-000243,2024-12-11,CUST-3636,58,Antalya,Giyim,Parfüm,4,680.23,2720.92,2024-12,Wednesday
ORD-000244,2024-05-26,CUST-3691,29,Kayseri,Elektronik,Şiir,1,3921.07,3921.07,2024-05,Sunday
ORD-000245,2024-05-27,CUST-3137,32,İstanbul,Ev & Yaşam,Tablet,4,4841.45,19365.8,2024-05,Monday
ORD-000246,2024-12-17,CUST-4416,48,Antalya,Ev & Yaşam,Güneş Kremi,3,1634.27,4902.81,2024-12,Tuesday
ORD-000247,2024-07-17,CUST-1349,46,İzmir,Giyim,Smartwatch,1,234.04,234.04,2024-07,Wednesday
ORD-000248,2024-11-03,CUST-4530,43,Bursa,Spor,Biyografi,2,1836.29,3672.58,2024-11,Sunday
ORD-000249,2024-05-07,CUST-2286,35,Antalya,Spor,Yoga Matı,4,136.47,545.88,2024-05,Tuesday
ORD-000250,2024-02-08,CUST-4422,49,İzmir,Giyim,Ruj,1,1002.25,1002.25,2024-02,Thursday
ORD-000251,2024-12-03,CUST-4179,39,Ankara,Spor,Perde,1,3774.74,3774.74,2024-12,Tuesday
ORD-000252,2024-12-25,CUST-4657,55,İstanbul,Kitap,Ayna,3,4688.59,14065.77,2024-12,Wednesday
ORD-000253,2024-05-08,CUST-2062,34,Konya,Spor,Parfüm,3,482.87,1448.61,2024-05,Wednesday
ORD-000254,2024-09-23,CUST-3956,40,İstanbul,Spor,Ayakkabı,4,2811.61,11246.44,2024-09,Monday
ORD-000255,2024-05-30,CUST-3206,41,Antalya,Spor,Futbol Topu,2,1306.71,2613.42,2024-05,Thursday
ORD-000256,2024-10-24,CUST-4654,25,İstanbul,Kitap,Kot Pantolon,1,738.34,738.34,2024-10,Thursday
ORD-000257,2024-04-08,CUST-4006,58,Bursa,Spor,Halı,3,1133.95,3401.85,2024-04,Monday
ORD-000258,2024-09-19,CUST-3359,23,Konya,Kozmetik,Ders Kitabı,4,2909.93,11639.72,2024-09,Thursday
ORD-000259,2024-09-08,CUST-4312,22,İstanbul,Kitap,Nemlendirici,3,372.42,1117.26,2024-09,Sunday
ORD-000260,2024-05-23,CUST-1444,61,İstanbul,Giyim,Laptop,4,2199.38,8797.52,2024-05,Thursday
ORD-000261,2024-12-11,CUST-3345,46,İstanbul,Elektronik,Ayna,3,719.38,2158.14,2024-12,Wednesday
ORD-000262,2024-04-21,CUST-1951,45,Bursa,Giyim,Halter Seti,2,1399.75,2799.5,2024-04,Sunday
ORD-000263,2024-02-29,CUST-1035,28,Kayseri,Elektronik,Vazo,1,994.23,994.23,2024-02,Thursday
ORD-000264,2024-01-02,CUST-2107,18,İstanbul,Giyim,Bisiklet,3,4420.73,13262.19,2024-01,Tuesday
ORD-000265,2024-10-30,CUST-2475,60,Adana,Kozmetik,Halter Seti,1,3554.66,3554.66,2024-10,Wednesday
ORD-000266,2024-09-10,CUST-4957,36,İstanbul,Elektronik,Ruj,4,4348.89,17395.56,2024-09,Tuesday
ORD-000267,2024-05-19,CUST-2798,26,Ankara,Elektronik,Halter Seti,2,1948.14,3896.28,2024-05,Sunday
ORD-000268,2024-02-06,CUST-2845,44,Diğer,Ev & Yaşam,Elbise,1,1601.4,1601.4,2024-02,Tuesday
ORD-000269,2024-06-08,CUST-2408,51,İstanbul,Elektronik,Ders Kitabı,3,1933.91,5801.73,2024-06,Saturday
ORD-000270,2024-01-09,CUST-2195,61,Ankara,Elektronik,Ayna,1,141.81,141.81,2024-01,Tuesday
ORD-000271,2024-08-20,CUST-2399,21,İstanbul,Ev & Yaşam,Ders Kitabı,1,3637.29,3637.29,2024-08,Tuesday
ORD-000272,2024-04-08,CUST-2708,53,İstanbul,Spor,Kulaklık,4,1781.37,7125.48,2024-04,Monday
ORD-000273,2024-05-26,CUST-2385,35,İstanbul,Spor,Halı,2,1600.95,3201.9,2024-05,Sunday
ORD-000274,2024-10-30,CUST-3606,32,İstanbul,Ev & Yaşam,Ders Kitabı,2,3010.8,6021.6,2024-10,Wednesday
ORD-000275,2024-07-26,CUST-3938,30,Bursa,Kitap,Roman,1,2209.44,2209.44,2024-07,Friday
ORD-000276,2024-05-10,CUST-3188,36,Ankara,Elektronik,Nemlendirici,1,4905.17,4905.17,2024-05,Friday
ORD-000277,2024-05-31,CUST-3934,23,İzmir,Elektronik,Ruj,4,1813.45,7253.8,2024-05,Friday
ORD-000278,2024-02-23,CUST-4989,29,İstanbul,Ev & Yaşam,Laptop,1,3088.78,3088.78,2024-02,Friday
ORD-000279,2024-04-29,CUST-4189,54,İstanbul,Ev & Yaşam,Bisiklet,4,1592.67,6370.68,2024-04,Monday
ORD-000280,2024-06-09,CUST-2300,34,Antalya,Kitap,Lambader,2,4953.45,9906.9,2024-06,Sunday
ORD-000281,2024-04-25,CUST-3773,40,Diğer,Kozmetik,Güneş Kremi,2,2253.3,4506.6,2024-04,Thursday
ORD-000282,2024-03-15,CUST-2243,43,İstanbul,Spor,Vazo,4,3188.94,12755.76,2024-03,Friday
ORD-000283,2024-04-22,CUST-4976,46,Diğer,Giyim,Kulaklık,1,677.27,677.27,2024-04,Monday
ORD-000284,2024-04-13,CUST-4097,50,İzmir,Kozmetik,Güneş Kremi,2,3678.47,7356.94,2024-04,Saturday
ORD-000285,2024-12-05,CUST-1520,44,İzmir,Spor,Nemlendirici,3,1382.59,4147.77,2024-12,Thursday
ORD-000286,2024-09-10,CUST-2806,42,İzmir,Elektronik,Bisiklet,4,2270.64,9082.56,2024-09,Tuesday
ORD-000287,2024-08-14,CUST-1009,27,İstanbul,Kozmetik,Ayna,2,4421.51,8843.02,2024-08,Wednesday
ORD-000288,2024-04-21,CUST-1983,64,İstanbul,Ev & Yaşam,Perde,2,4854.23,9708.46,2024-04,Sunday
ORD-000289,2024-04-08,CUST-3425,40,Bursa,Kitap,Perde,2,2151.63,4303.26,2024-04,Monday
ORD-000290,2024-06-01,CUST-2656,38,İstanbul,Spor,Futbol Topu,3,4182.27,12546.81,2024-06,Saturday
ORD-000291,2024-12-14,CUST-2660,38,Diğer,Kitap,Parfüm,3,314.08,942.24,2024-12,Saturday
ORD-000292,2024-12-03,CUST-3729,60,Ankara,Spor,Telefon,3,4245.49,12736.47,2024-12,Tuesday
ORD-000293,2024-07-12,CUST-3631,30,İstanbul,Kozmetik,Vazo,1,3166.08,3166.08,2024-07,Friday
ORD-000294,2024-11-05,CUST-3199,54,Adana,Elektronik,Roman,4,2469.1,9876.4,2024-11,Tuesday
ORD-000295,2024-06-11,CUST-1719,50,İstanbul,Giyim,Bisiklet,1,4455.32,4455.32,2024-06,Tuesday
ORD-000296,2024-07-26,CUST-2072,41,İzmir,Kitap,Mont,3,4234.42,12703.26,2024-07,Friday
ORD-000297,2024-06-17,CUST-4225,61,Antalya,Kitap,Tablet,4,1519.88,6079.52,2024-06,Monday
ORD-000298,2024-06-09,CUST-1858,28,Diğer,Giyim,Şiir,1,3967.87,3967.87,2024-06,Sunday
ORD-000299,2024-03-08,CUST-2316,34,Gaziantep,Kitap,Halı,1,542.48,542.48,2024-03,Friday
ORD-000300,2024-10-15,CUST-2603,21,Antalya,Kitap,Ayakkabı,1,4122.68,4122.68,2024-10,Tuesday
ORD-000301,2024-10-03,CUST-1049,64,Antalya,Spor,Laptop,3,3393.51,10180.53,2024-10,Thursday
ORD-000302,2024-10-30,CUST-3711,42,Diğer,Spor,Futbol Topu,2,484.94,969.88,2024-10,Wednesday
ORD-000303,2024-05-14,CUST-3578,47,İstanbul,Giyim,Kot Pantolon,4,3431.25,13725.0,2024-05,Tuesday
ORD-000304,2024-07-13,CUST-4683,26,İstanbul,Elektronik,Maskara,3,2923.57,8770.71,2024-07,Saturday
ORD-000305,2024-05-07,CUST-4131,38,İstanbul,Kozmetik,Tişört,4,2993.02,11972.08,2024-05,Tuesday
ORD-000306,2024-02-02,CUST-4238,37,İstanbul,Kozmetik,Ders Kitabı,3,1489.78,4469.34,2024-02,Friday
ORD-000307,2024-06-24,CUST-4273,36,Antalya,Kitap,Tablet,1,1369.16,1369.16,2024-06,Monday
ORD-000308,2024-01-22,CUST-3904,36,Bursa,Elektronik,Ders Kitabı,1,3824.55,3824.55,2024-01,Monday
ORD-000309,2024-08-25,CUST-1145,29,İzmir,Giyim,Biyografi,2,1321.23,2642.46,2024-08,Sunday
ORD-000310,2024-06-06,CUST-1914,54,İstanbul,Giyim,Halı,2,2259.0,4518.0,2024-06,Thursday
ORD-000311,2024-02-07,CUST-4747,59,Adana,Spor,Koşu Bandı,4,3489.21,13956.84,2024-02,Wednesday
ORD-000312,2024-08-17,CUST-4040,34,İstanbul,Kitap,Ayakkabı,2,444.1,888.2,2024-08,Saturday
ORD-000313,2024-12-30,CUST-2462,54,Antalya,Ev & Yaşam,Telefon,2,2993.01,5986.02,2024-12,Monday
ORD-000314,2024-02-20,CUST-3289,56,İzmir,Giyim,Maskara,4,2967.41,11869.64,2024-02,Tuesday
ORD-000315,2024-09-20,CUST-1580,45,İstanbul,Kitap,Yoga Matı,3,3436.93,10310.79,2024-09,Friday
ORD-000316,2024-10-09,CUST-3734,58,İstanbul,Elektronik,Futbol Topu,2,1881.14,3762.28,2024-10,Wednesday
ORD-000317,2024-01-27,CUST-2584,52,İstanbul,Spor,Kulaklık,3,2272.45,6817.35,2024-01,Saturday
ORD-000318,2024-08-13,CUST-1482,64,Kayseri,Kozmetik,Halter Seti,1,1683.35,1683.35,2024-08,Tuesday
ORD-000319,2024-10-03,CUST-4179,35,Diğer,Elektronik,Ayna,2,4050.43,8100.86,2024-10,Thursday
ORD-000320,2024-10-12,CUST-2249,31,Bursa,Giyim,Koşu Bandı,1,696.52,696.52,2024-10,Saturday
ORD-000321,2024-04-06,CUST-1672,52,İstanbul,Giyim,Ayna,1,4816.62,4816.62,2024-04,Saturday
ORD-000322,2024-10-10,CUST-1630,61,Ankara,Elektronik,Kot Pantolon,3,3192.44,9577.32,2024-10,Thursday
ORD-000323,2024-11-12,CUST-3708,58,Adana,Giyim,Tişört,4,4440.19,17760.76,2024-11,Tuesday
ORD-000324,2024-10-30,CUST-1661,24,Konya,Kitap,Biyografi,2,2159.85,4319.7,2024-10,Wednesday
ORD-000325,2024-05-26,CUST-4503,58,İstanbul,Giyim,Lambader,3,1694.78,5084.34,2024-05,Sunday
ORD-000326,2024-01-04,CUST-3852,30,İstanbul,Spor,Güneş Kremi,4,4508.59,18034.36,2024-01,Thursday
ORD-000327,2024-02-04,CUST-4726,35,Adana,Kitap,Ayakkabı,1,539.42,539.42,2024-02,Sunday
ORD-000328,2024-07-10,CUST-3466,54,Ankara,Ev & Yaşam,Yoga Matı,2,629.68,1259.36,2024-07,Wednesday
ORD-000329,2024-02-18,CUST-1987,30,İstanbul,Giyim,Telefon,1,1531.77,1531.77,2024-02,Sunday
ORD-000330,2024-01-17,CUST-4526,53,İstanbul,Giyim,Smartwatch,1,4800.89,4800.89,2024-01,Wednesday
ORD-000331,2024-06-20,CUST-4231,48,İzmir,Spor,Vazo,2,3183.69,6367.38,2024-06,Thursday
ORD-000332,2024-08-07,CUST-2546,19,Eskişehir,Spor,Maskara,4,2793.26,11173.04,2024-08,Wednesday
ORD-000333,2024-06-06,CUST-1649,33,Diğer,Kozmetik,Roman,4,3541.51,14166.04,2024-06,Thursday
ORD-000334,2024-02-15,CUST-1968,26,İzmir,Elektronik,Bisiklet,2,2116.5,4233.0,2024-02,Thursday
ORD-000335,2024-01-06,CUST-3637,26,İzmir,Elektronik,Ayna,2,3802.46,7604.92,2024-01,Saturday
ORD-000336,2024-04-08,CUST-2100,55,İstanbul,Elektronik,Kulaklık,3,1996.49,5989.47,2024-04,Monday
ORD-000337,2024-08-20,CUST-3556,28,İzmir,Spor,Lambader,3,4140.5,12421.5,2024-08,Tuesday
ORD-000338,2024-02-06,CUST-1440,39,Ankara,Elektronik,Yoga Matı,1,1373.11,1373.11,2024-02,Tuesday
ORD-000339,2024-10-06,CUST-4325,50,Bursa,Elektronik,Ruj,2,1423.86,2847.72,2024-10,Sunday
ORD-000340,2024-12-14,CUST-1920,53,Ankara,Ev & Yaşam,Parfüm,4,2635.8,10543.2,2024-12,Saturday
ORD-000341,2024-10-28,CUST-1769,62,İstanbul,Elektronik,Kot Pantolon,1,2182.27,2182.27,2024-10,Monday
ORD-000342,2024-06-29,CUST-2343,40,İstanbul,Giyim,Bisiklet,1,3258.17,3258.17,2024-06,Saturday
ORD-000343,2024-04-04,CUST-2826,62,İstanbul,Kozmetik,Mont,1,1853.24,1853.24,2024-04,Thursday
ORD-000344,2024-04-08,CUST-1262,62,İstanbul,Spor,Tişört,1,1191.23,1191.23,2024-04,Monday
ORD-000345,2024-07-06,CUST-4668,51,İstanbul,Kitap,Ayakkabı,4,2375.55,9502.2,2024-07,Saturday
ORD-000346,2024-04-25,CUST-4729,26,Diğer,Kozmetik,Vazo,1,2826.73,2826.73,2024-04,Thursday
ORD-000347,2024-07-09,CUST-4906,41,Ankara,Ev & Yaşam,Telefon,2,755.87,1511.74,2024-07,Tuesday
ORD-000348,2024-09-09,CUST-2577,25,İzmir,Spor,Parfüm,3,2805.76,8417.28,2024-09,Monday
ORD-000349,2024-06-09,CUST-4445,24,Eskişehir,Spor,Ayna,4,1630.32,6521.28,2024-06,Sunday
ORD-000350,2024-09-12,CUST-3684,53,Diğer,Giyim,Laptop,2,1992.64,3985.28,2024-09,Thursday
ORD-000351,2024-11-18,CUST-4238,35,İzmir,Kozmetik,Güneş Kremi,2,1432.62,2865.24,2024-11,Monday
ORD-000352,2024-05-07,CUST-4824,20,Gaziantep,Kozmetik,Bisiklet,2,4660.48,9320.96,2024-05,Tuesday
ORD-000353,2024-01-18,CUST-3506,45,İstanbul,Elektronik,Ruj,3,3432.51,10297.53,2024-01,Thursday
ORD-000354,2024-10-07,CUST-1998,23,İstanbul,Giyim,Maskara,3,1349.18,4047.54,2024-10,Monday
ORD-000355,2024-08-10,CUST-4351,61,Ankara,Elektronik,Nemlendirici,3,3242.91,9728.73,2024-08,Saturday
ORD-000356,2024-02-23,CUST-1699,61,Antalya,Elektronik,Biyografi,2,4250.43,8500.86,2024-02,Friday
ORD-000357,2024-02-27,CUST-3349,38,Antalya,Spor,Futbol Topu,3,2038.07,6114.21,2024-02,Tuesday
ORD-000358,2024-11-18,CUST-4602,45,İstanbul,Kozmetik,Halı,1,4158.29,4158.29,2024-11,Monday
ORD-000359,2024-12-25,CUST-2603,57,İstanbul,Elektronik,Lambader,3,814.35,2443.05,2024-12,Wednesday
ORD-000360,2024-06-22,CUST-2241,18,Bursa,Ev & Yaşam,Smartwatch,4,4122.77,16491.08,2024-06,Saturday
ORD-000361,2024-10-06,CUST-2125,53,İstanbul,Ev & Yaşam,Lambader,2,2724.46,5448.92,2024-10,Sunday
ORD-000362,2024-04-23,CUST-3601,38,İzmir,Kozmetik,Tişört,2,1153.72,2307.44,2024-04,Tuesday
ORD-000363,2024-10-14,CUST-3335,60,Antalya,Ev & Yaşam,Ruj,1,2065.35,2065.35,2024-10,Monday
ORD-000364,2024-12-07,CUST-2190,52,Adana,Spor,Lambader,3,4940.57,14821.71,2024-12,Saturday
ORD-000365,2024-05-30,CUST-3668,30,Konya,Giyim,Kulaklık,3,3928.6,11785.8,2024-05,Thursday
ORD-000366,2024-05-06,CUST-2005,27,Eskişehir,Kitap,Tablet,4,2896.68,11586.72,2024-05,Monday
ORD-000367,2024-06-03,CUST-1035,61,Ankara,Elektronik,Mont,1,620.06,620.06,2024-06,Monday
ORD-000368,2024-09-29,CUST-1743,64,Adana,Kitap,Telefon,4,2118.17,8472.68,2024-09,Sunday
ORD-000369,2024-04-13,CUST-2764,27,Bursa,Giyim,Şiir,4,1352.1,5408.4,2024-04,Saturday
ORD-000370,2024-10-25,CUST-1352,63,İstanbul,Giyim,Ruj,2,401.46,802.92,2024-10,Friday
ORD-000371,2024-09-02,CUST-4747,30,İstanbul,Spor,Maskara,2,2733.91,5467.82,2024-09,Monday
ORD-000372,2024-06-24,CUST-2922,54,İstanbul,Ev & Yaşam,Nemlendirici,3,4451.47,13354.41,2024-06,Monday
ORD-000373,2024-02-08,CUST-1072,55,Ankara,Ev & Yaşam,Bisiklet,3,3394.22,10182.66,2024-02,Thursday
ORD-000374,2024-06-18,CUST-3695,41,Bursa,Giyim,Ayna,4,1285.92,5143.68,2024-06,Tuesday
ORD-000375,2024-09-03,CUST-2376,19,Kayseri,Spor,Bilim Kurgu,3,2889.24,8667.72,2024-09,Tuesday
ORD-000376,2024-01-26,CUST-2914,39,İstanbul,Spor,Lambader,4,4719.01,18876.04,2024-01,Friday
ORD-000377,2024-12-20,CUST-2093,34,İstanbul,Kozmetik,Şiir,3,3628.43,10885.29,2024-12,Friday
ORD-000378,2024-11-01,CUST-3472,53,Diğer,Elektronik,Lambader,3,3462.9,10388.7,2024-11,Friday
ORD-000379,2024-01-13,CUST-4046,31,İstanbul,Ev & Yaşam,Elbise,2,4842.38,9684.76,2024-01,Saturday
ORD-000380,2024-11-11,CUST-1707,27,Ankara,Giyim,Smartwatch,2,4004.42,8008.84,2024-11,Monday
ORD-000381,2024-11-08,CUST-2804,52,İzmir,Kozmetik,Telefon,2,726.29,1452.58,2024-11,Friday
ORD-000382,2024-02-05,CUST-3608,42,İzmir,Kitap,Elbise,2,1770.79,3541.58,2024-02,Monday
ORD-000383,2024-06-21,CUST-3875,20,İstanbul,Ev & Yaşam,Şiir,1,4827.45,4827.45,2024-06,Friday
ORD-000384,2024-01-20,CUST-4713,64,İstanbul,Elektronik,Yoga Matı,2,2474.04,4948.08,2024-01,Saturday
ORD-000385,2024-11-16,CUST-1955,55,İstanbul,Spor,Bilim Kurgu,1,602.61,602.61,2024-11,Saturday
ORD-000386,2024-09-20,CUST-3564,34,İzmir,Giyim,Smartwatch,2,2320.09,4640.18,2024-09,Friday
ORD-000387,2024-05-21,CUST-3475,29,İzmir,Ev & Yaşam,Koşu Bandı,3,3500.12,10500.36,2024-05,Tuesday
ORD-000388,2024-05-22,CUST-4610,41,İstanbul,Kitap,Perde,4,4987.86,19951.44,2024-05,Wednesday
ORD-000389,2024-04-01,CUST-1159,46,Bursa,Elektronik,Bisiklet,3,1653.33,4959.99,2024-04,Monday
ORD-000390,2024-12-19,CUST-3196,60,Kayseri,Elektronik,Ders Kitabı,3,2594.73,7784.19,2024-12,Thursday
ORD-000391,2024-11-17,CUST-3823,42,İstanbul,Kozmetik,Kot Pantolon,1,4404.42,4404.42,2024-11,Sunday
ORD-000392,2024-10-14,CUST-4301,53,Ankara,Ev & Yaşam,Ayna,2,1808.57,3617.14,2024-10,Monday
ORD-000393,2024-08-02,CUST-2735,43,Antalya,Kitap,Bilim Kurgu,4,590.84,2363.36,2024-08,Friday
ORD-000394,2024-12-07,CUST-2585,55,İstanbul,Elektronik,Halı,4,4747.23,18988.92,2024-12,Saturday
ORD-000395,2024-02-20,CUST-1066,18,İstanbul,Giyim,Halter Seti,2,2467.78,4935.56,2024-02,Tuesday
ORD-000396,2024-06-01,CUST-4061,37,Bursa,Elektronik,Smartwatch,1,2538.78,2538.78,2024-06,Saturday
ORD-000397,2024-07-04,CUST-4883,45,Diğer,Kitap,Şiir,1,3124.94,3124.94,2024-07,Thursday
ORD-000398,2024-03-03,CUST-3428,33,Gaziantep,Spor,Elbise,1,67.51,67.51,2024-03,Sunday
ORD-000399,2024-07-08,CUST-1057,64,İzmir,Spor,Bisiklet,4,4659.1,18636.4,2024-07,Monday
ORD-000400,2024-05-04,CUST-4330,34,Adana,Kozmetik,Ders Kitabı,1,1839.18,1839.18,2024-05,Saturday
ORD-000401,2024-05-29,CUST-1341,57,Ankara,Ev & Yaşam,Kot Pantolon,1,2014.81,2014.81,2024-05,Wednesday
ORD-000402,2024-11-09,CUST-4909,45,Bursa,Kitap,Ders Kitabı,4,911.84,3647.36,2024-11,Saturday
ORD-000403,2024-02-27,CUST-2153,29,Ankara,Kozmetik,Futbol Topu,4,1921.85,7687.4,2024-02,Tuesday
ORD-000404,2024-12-07,CUST-3774,44,İstanbul,Elektronik,Roman,3,4029.52,12088.56,2024-12,Saturday
ORD-000405,2024-10-31,CUST-2195,59,Adana,Elektronik,Perde,4,4009.96,16039.84,2024-10,Thursday
ORD-000406,2024-06-28,CUST-3817,64,İzmir,Spor,Bisiklet,2,4682.19,9364.38,2024-06,Friday
ORD-000407,2024-06-18,CUST-3661,47,Ankara,Kozmetik,Şiir,4,2045.99,8183.96,2024-06,Tuesday
ORD-000408,2024-11-21,CUST-2232,58,Diğer,Spor,Kulaklık,4,3558.17,14232.68,2024-11,Thursday
ORD-000409,2024-09-27,CUST-4874,51,İstanbul,Giyim,Ders Kitabı,1,2560.83,2560.83,2024-09,Friday
ORD-000410,2024-02-23,CUST-3401,54,İstanbul,Spor,Halı,3,4029.91,12089.73,2024-02,Friday
ORD-000411,2024-04-10,CUST-2494,23,İstanbul,Giyim,Tişört,1,3577.08,3577.08,2024-04,Wednesday
ORD-000412,2024-09-20,CUST-2821,24,Konya,Elektronik,Ayakkabı,3,1871.12,5613.36,2024-09,Friday
ORD-000413,2024-02-22,CUST-1115,49,Adana,Kozmetik,Ayakkabı,1,1716.54,1716.54,2024-02,Thursday
ORD-000414,2024-02-29,CUST-4335,49,İstanbul,Giyim,Smartwatch,2,1299.59,2599.18,2024-02,Thursday
ORD-000415,2024-04-17,CUST-1661,42,Antalya,Kozmetik,Ayna,1,2903.75,2903.75,2024-04,Wednesday
ORD-000416,2024-01-05,CUST-4883,50,Ankara,Kozmetik,Yoga Matı,1,4821.02,4821.02,2024-01,Friday
ORD-000417,2024-04-12,CUST-2465,24,Konya,Giyim,Mont,2,1040.33,2080.66,2024-04,Friday
ORD-000418,2024-07-14,CUST-4619,29,Ankara,Ev & Yaşam,Perde,2,521.5,1043.0,2024-07,Sunday
ORD-000419,2024-09-18,CUST-3500,33,Ankara,Spor,Biyografi,4,641.03,2564.12,2024-09,Wednesday
ORD-000420,2024-12-30,CUST-2868,33,Diğer,Giyim,Smartwatch,1,3926.34,3926.34,2024-12,Monday
ORD-000421,2024-12-15,CUST-4548,60,İstanbul,Elektronik,Lambader,2,1783.02,3566.04,2024-12,Sunday
ORD-000422,2024-02-16,CUST-3334,53,İstanbul,Kozmetik,Halı,2,1160.62,2321.24,2024-02,Friday
ORD-000423,2024-12-20,CUST-4374,30,İzmir,Kitap,Futbol Topu,4,1796.58,7186.32,2024-12,Friday
ORD-000424,2024-11-06,CUST-2016,24,Diğer,Giyim,Vazo,3,3244.39,9733.17,2024-11,Wednesday
ORD-000425,2024-11-03,CUST-1310,53,Ankara,Spor,Bisiklet,2,2756.6,5513.2,2024-11,Sunday
ORD-000426,2024-05-23,CUST-1207,64,İstanbul,Kozmetik,Kulaklık,2,3730.77,7461.54,2024-05,Thursday
ORD-000427,2024-09-25,CUST-3665,26,İstanbul,Ev & Yaşam,Telefon,1,1728.42,1728.42,2024-09,Wednesday
ORD-000428,2024-05-03,CUST-3493,49,İzmir,Elektronik,Şiir,4,2287.54,9150.16,2024-05,Friday
ORD-000429,2024-04-15,CUST-3717,28,İstanbul,Ev & Yaşam,Futbol Topu,1,554.74,554.74,2024-04,Monday
ORD-000430,2024-06-06,CUST-1632,25,Antalya,Kitap,Futbol Topu,3,411.64,1234.92,2024-06,Thursday
ORD-000431,2024-05-26,CUST-3102,50,Diğer,Giyim,Mont,4,2338.16,9352.64,2024-05,Sunday
ORD-000432,2024-05-24,CUST-3959,40,Ankara,Kozmetik,Tişört,1,1542.9,1542.9,2024-05,Friday
ORD-000433,2024-04-29,CUST-4083,42,Ankara,Giyim,Roman,2,3083.36,6166.72,2024-04,Monday
ORD-000434,2024-11-14,CUST-1656,25,Ankara,Spor,Tablet,2,262.86,525.72,2024-11,Thursday
ORD-000435,2024-10-01,CUST-2423,62,İstanbul,Giyim,Güneş Kremi,4,652.74,2610.96,2024-10,Tuesday
ORD-000436,2024-04-01,CUST-2931,39,Diğer,Elektronik,Kot Pantolon,2,4332.69,8665.38,2024-04,Monday
ORD-000437,2024-02-27,CUST-4719,21,Ankara,Kitap,Ayna,1,2853.24,2853.24,2024-02,Tuesday
ORD-000438,2024-12-11,CUST-4027,57,Ankara,Ev & Yaşam,Smartwatch,4,3574.67,14298.68,2024-12,Wednesday
ORD-000439,2024-08-16,CUST-3562,20,Antalya,Kitap,Ruj,2,4217.76,8435.52,2024-08,Friday
ORD-000440,2024-04-26,CUST-2679,46,Ankara,Kozmetik,Perde,2,2345.98,4691.96,2024-04,Friday
ORD-000441,2024-11-13,CUST-4613,58,Bursa,Giyim,Bisiklet,3,3817.25,11451.75,2024-11,Wednesday
ORD-000442,2024-10-05,CUST-1236,46,İstanbul,Kozmetik,Telefon,3,2646.7,7940.1,2024-10,Saturday
ORD-000443,2024-05-06,CUST-4350,51,Gaziantep,Ev & Yaşam,Şiir,4,1152.61,4610.44,2024-05,Monday
ORD-000444,2024-05-08,CUST-1347,51,Diğer,Kozmetik,Yoga Matı,3,1721.4,5164.2,2024-05,Wednesday
